age,education_num,is_male,hours_per_week,is_us_native,had_capital_loss_or_gain,high_income,test,sex,education_simp,workclass_simp,maritalstat_simp,occupation,race,salary
67,9,0,40,1,0,0,0,Female,hs_grad,private,separated,Machine_op_inspct,White,<50K
38,13,1,40,1,0,0,0,Male,bachelors,private,separated,Craft_repair,White,<50K
25,9,0,40,1,0,0,0,Female,hs_grad,private,separated,Sales,White,<50K
33,3,0,40,0,0,0,0,Female,not_highschool,government,single,Other_service,Other,<50K
27,9,0,40,1,0,0,0,Female,hs_grad,private,married,Adm_clerical,White,<50K
45,9,1,60,1,0,1,0,Male,hs_grad,private,married,Craft_repair,White,>50K
24,13,0,40,0,0,0,0,Female,bachelors,private,single,Adm_clerical,Asian_Pac_Islander,<50K
23,11,1,40,1,0,0,0,Male,assoc,private,single,Tech_support,White,<50K
48,10,0,40,1,0,0,0,Female,,private,separated,Adm_clerical,White,<50K
61,10,1,40,1,0,1,0,Male,,government,married,Adm_clerical,White,>50K
22,9,0,20,1,0,0,0,Female,hs_grad,private,single,Prof_specialty,White,<50K
34,11,0,40,1,0,0,0,Female,assoc,private,separated,Tech_support,White,<50K
32,9,1,40,1,1,1,0,Male,hs_grad,private,married,Machine_op_inspct,White,>50K
35,10,0,50,1,0,0,0,Female,,government,separated,Adm_clerical,White,<50K
36,6,1,40,1,0,0,0,Male,not_highschool,private,single,Craft_repair,White,<50K
24,9,1,40,1,0,0,0,Male,hs_grad,private,single,Exec_managerial,White,<50K
60,5,1,40,1,0,0,0,Male,,private,married,Craft_repair,White,<50K
28,13,0,43,1,0,0,0,Female,bachelors,unknown,single,unknown,White,<50K
64,9,1,20,1,0,0,0,Male,hs_grad,private,separated,Craft_repair,White,<50K
22,9,0,35,1,0,0,0,Female,hs_grad,private,single,Sales,White,<50K
27,3,0,65,0,0,0,0,Female,not_highschool,private,single,Priv_house_serv,White,<50K
36,10,1,60,1,0,0,0,Male,,government,separated,Transport_moving,White,<50K
27,9,0,30,1,0,0,0,Female,hs_grad,private,single,Sales,Black,<50K
52,10,0,40,1,0,0,0,Female,,private,separated,Sales,White,<50K
57,9,1,45,1,0,0,0,Male,hs_grad,self_emp,married,Farming_fishing,White,<50K
23,10,1,24,0,0,0,0,Male,,private,single,Adm_clerical,Asian_Pac_Islander,<50K
29,9,1,40,1,0,0,0,Male,hs_grad,self_emp,married,Machine_op_inspct,White,<50K
34,9,1,80,1,0,0,0,Male,hs_grad,private,single,Transport_moving,Black,<50K
38,9,0,30,1,0,0,0,Female,hs_grad,private,single,Other_service,Black,<50K
50,9,1,84,1,0,1,0,Male,hs_grad,self_emp,married,Farming_fishing,White,>50K
50,7,1,40,1,0,0,0,Male,not_highschool,private,married,Transport_moving,White,<50K
51,13,0,40,1,0,1,0,Female,bachelors,self_emp,married,Exec_managerial,White,>50K
17,6,1,40,1,0,0,0,Male,not_highschool,self_emp,single,Craft_repair,White,<50K
25,7,0,40,0,0,0,0,Female,not_highschool,private,married,Handlers_cleaners,White,<50K
19,9,1,40,1,0,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
43,9,1,40,1,0,0,0,Male,hs_grad,self_emp,married,Craft_repair,White,<50K
59,10,1,60,1,1,1,0,Male,,private,separated,Sales,White,>50K
39,14,1,40,1,1,0,0,Male,masters,private,single,Prof_specialty,White,<50K
18,5,1,40,0,0,0,0,Male,,private,single,Machine_op_inspct,White,<50K
27,14,0,40,1,0,0,0,Female,masters,private,single,Exec_managerial,White,<50K
39,11,1,60,1,0,0,0,Male,assoc,private,single,Farming_fishing,White,<50K
44,13,1,40,1,0,1,0,Male,bachelors,private,married,Sales,White,>50K
19,9,0,35,1,0,0,0,Female,hs_grad,private,single,Adm_clerical,White,<50K
32,9,1,40,1,0,0,0,Male,hs_grad,government,single,Other_service,White,<50K
48,9,1,40,1,0,1,0,Male,hs_grad,private,married,Craft_repair,White,>50K
46,12,1,50,1,0,0,0,Male,assoc,private,married,Sales,White,<50K
65,7,0,20,1,0,0,0,Female,not_highschool,private,separated,Sales,White,<50K
57,13,1,45,1,0,1,0,Male,bachelors,self_emp,married,Prof_specialty,White,>50K
48,9,0,32,0,0,0,0,Female,hs_grad,private,single,Other_service,Black,<50K
46,4,1,40,0,1,0,0,Male,,private,married,Other_service,Asian_Pac_Islander,<50K
27,6,1,40,1,0,0,0,Male,not_highschool,private,married,Handlers_cleaners,White,<50K
29,10,1,40,1,1,1,0,Male,,government,married,Protective_serv,White,>50K
21,9,0,25,1,0,0,0,Female,hs_grad,unknown,single,unknown,Black,<50K
20,10,0,12,1,0,0,0,Female,,unknown,single,unknown,White,<50K
51,9,1,40,1,0,0,0,Male,hs_grad,unknown,married,unknown,White,<50K
35,10,1,40,1,1,0,0,Male,,self_emp,married,Sales,White,<50K
29,9,1,70,1,0,0,0,Male,hs_grad,self_emp,married,Farming_fishing,White,<50K
30,10,1,40,1,1,1,0,Male,,government,married,Protective_serv,White,>50K
65,9,0,15,1,0,0,0,Female,hs_grad,private,separated,Other_service,White,<50K
20,9,0,35,1,0,0,0,Female,hs_grad,unknown,married,unknown,White,<50K
47,10,1,40,1,0,0,0,Male,,government,married,Adm_clerical,White,<50K
41,9,1,40,0,1,0,0,Male,hs_grad,private,separated,Craft_repair,White,<50K
17,5,0,16,1,0,0,0,Female,,private,single,Craft_repair,White,<50K
38,3,1,40,0,0,0,0,Male,not_highschool,government,married,Handlers_cleaners,White,<50K
38,14,1,40,1,0,1,0,Male,masters,government,married,Prof_specialty,White,>50K
39,9,0,4,1,0,0,0,Female,hs_grad,self_emp,single,Sales,White,<50K
24,9,0,38,1,0,0,0,Female,hs_grad,unknown,separated,unknown,White,<50K
52,6,1,41,1,0,0,0,Male,not_highschool,private,married,Machine_op_inspct,White,<50K
46,10,1,58,1,0,1,0,Male,,self_emp,married,Exec_managerial,White,>50K
22,13,0,30,1,0,0,0,Female,bachelors,private,single,Exec_managerial,White,<50K
56,14,1,50,1,0,0,0,Male,masters,private,single,Sales,White,<50K
37,7,0,30,1,0,0,0,Female,not_highschool,self_emp,separated,Prof_specialty,Black,<50K
59,13,1,55,1,0,1,0,Male,bachelors,private,separated,Sales,White,>50K
19,7,1,55,1,1,0,0,Male,not_highschool,self_emp,married,Craft_repair,White,<50K
31,5,1,45,1,0,0,0,Male,,private,single,Craft_repair,Other,<50K
22,10,1,20,0,0,0,0,Male,,private,single,Sales,Asian_Pac_Islander,<50K
48,16,0,60,1,0,1,0,Female,doctorate,self_emp,single,Prof_specialty,White,>50K
63,13,1,60,1,0,0,0,Male,bachelors,self_emp,married,Exec_managerial,White,<50K
33,9,1,45,1,1,1,0,Male,hs_grad,private,married,Exec_managerial,White,>50K
53,9,1,10,1,0,0,0,Male,hs_grad,private,single,Farming_fishing,White,<50K
38,11,1,40,0,0,1,0,Male,assoc,private,married,Craft_repair,White,>50K
39,12,1,24,1,0,0,0,Male,assoc,private,married,Sales,White,<50K
59,15,1,50,1,0,0,0,Male,prof_school,private,married,Prof_specialty,White,<50K
45,9,1,40,1,0,0,0,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
39,10,0,45,1,0,0,0,Female,,private,separated,Adm_clerical,White,<50K
60,9,0,35,1,0,0,0,Female,hs_grad,government,separated,Adm_clerical,White,<50K
38,13,0,56,1,0,0,0,Female,bachelors,private,separated,Prof_specialty,White,<50K
31,9,1,40,1,0,0,0,Male,hs_grad,private,separated,Adm_clerical,White,<50K
61,13,1,50,1,0,1,0,Male,bachelors,self_emp,married,Prof_specialty,White,>50K
66,13,1,24,1,0,0,0,Male,bachelors,unknown,married,unknown,White,<50K
26,13,1,20,0,0,0,0,Male,bachelors,private,single,Sales,Asian_Pac_Islander,<50K
60,15,1,80,1,1,1,0,Male,prof_school,self_emp,married,Prof_specialty,White,>50K
68,4,0,15,1,0,0,0,Female,,unknown,separated,unknown,White,<50K
32,10,1,60,1,0,0,0,Male,,private,separated,Exec_managerial,White,<50K
25,13,0,20,1,0,0,0,Female,bachelors,government,single,Exec_managerial,White,<50K
43,9,1,40,0,0,0,0,Male,hs_grad,government,married,Exec_managerial,White,<50K
26,13,1,44,1,0,0,0,Male,bachelors,unknown,single,unknown,White,<50K
55,14,1,55,1,1,1,0,Male,masters,private,married,Exec_managerial,White,>50K
66,6,0,11,1,0,0,0,Female,not_highschool,private,separated,Transport_moving,White,<50K
31,9,1,40,1,0,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
35,3,1,50,0,0,0,0,Male,not_highschool,private,married,Machine_op_inspct,Asian_Pac_Islander,<50K
58,15,1,40,1,1,1,0,Male,prof_school,self_emp,single,Prof_specialty,White,>50K
56,14,1,40,0,0,1,0,Male,masters,private,married,Prof_specialty,White,>50K
22,10,1,16,1,0,0,0,Male,,private,single,Other_service,White,<50K
46,13,1,40,1,0,1,0,Male,bachelors,government,married,Exec_managerial,Black,>50K
33,10,0,35,1,0,0,0,Female,,private,married,Other_service,White,<50K
26,14,1,30,1,0,0,0,Male,masters,government,married,Prof_specialty,White,<50K
42,13,1,50,1,0,0,0,Male,bachelors,self_emp,married,Farming_fishing,White,<50K
45,9,0,40,1,0,0,0,Female,hs_grad,private,single,Other_service,White,<50K
43,10,0,6,0,0,0,0,Female,,private,married,Prof_specialty,Other,<50K
19,7,1,20,0,0,0,0,Male,not_highschool,private,single,Sales,White,<50K
27,13,0,99,1,0,0,0,Female,bachelors,private,single,Exec_managerial,White,<50K
51,9,1,40,1,1,1,0,Male,hs_grad,private,married,Sales,White,>50K
42,9,1,40,1,0,0,0,Male,hs_grad,private,single,Transport_moving,White,<50K
43,10,1,50,0,1,1,0,Male,,self_emp,married,Sales,White,>50K
38,13,1,45,1,0,1,0,Male,bachelors,private,married,Tech_support,White,>50K
44,9,0,40,1,0,0,0,Female,hs_grad,private,separated,Adm_clerical,White,<50K
36,9,1,64,1,0,1,0,Male,hs_grad,private,married,Craft_repair,White,>50K
37,9,0,60,0,0,0,0,Female,hs_grad,private,married,Other_service,Asian_Pac_Islander,<50K
29,13,1,50,1,0,1,0,Male,bachelors,private,single,Exec_managerial,White,>50K
53,9,0,40,1,0,0,0,Female,hs_grad,unknown,separated,unknown,White,<50K
42,13,1,45,0,0,0,0,Male,bachelors,self_emp,married,Exec_managerial,White,<50K
80,10,0,20,1,0,0,0,Female,,private,separated,Adm_clerical,White,<50K
61,7,1,40,1,0,0,0,Male,not_highschool,private,married,Transport_moving,White,<50K
55,10,1,52,1,1,0,0,Male,,private,married,Craft_repair,White,<50K
20,10,0,25,1,0,0,0,Female,,private,single,Other_service,White,<50K
23,9,1,40,1,0,0,0,Male,hs_grad,private,single,Craft_repair,White,<50K
48,10,1,40,1,0,1,0,Male,,government,married,Craft_repair,White,>50K
24,13,0,50,1,0,0,0,Female,bachelors,private,single,Exec_managerial,White,<50K
71,9,1,40,1,0,0,0,Male,hs_grad,government,married,Craft_repair,Black,<50K
49,7,0,6,1,0,0,0,Female,not_highschool,private,married,Other_service,White,<50K
39,9,1,50,1,0,0,0,Male,hs_grad,government,single,Armed_Forces,White,<50K
22,13,0,25,1,0,0,0,Female,bachelors,private,single,Adm_clerical,White,<50K
67,13,0,40,1,0,0,0,Female,bachelors,government,separated,Adm_clerical,White,<50K
18,9,0,25,1,0,0,0,Female,hs_grad,private,single,Sales,White,<50K
38,13,1,54,1,1,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
38,4,1,45,1,0,0,0,Male,,unknown,married,unknown,White,<50K
50,9,0,40,1,0,0,0,Female,hs_grad,private,separated,Adm_clerical,White,<50K
56,12,0,40,1,0,0,0,Female,assoc,self_emp,married,Farming_fishing,White,<50K
23,10,0,20,1,0,0,0,Female,,private,single,Other_service,White,<50K
26,10,1,40,1,0,0,0,Male,,private,married,Transport_moving,White,<50K
32,9,1,40,1,0,0,0,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
44,13,1,40,1,1,1,0,Male,bachelors,private,single,Prof_specialty,White,>50K
27,9,0,40,0,0,0,0,Female,hs_grad,private,married,Farming_fishing,White,<50K
40,10,1,40,1,1,1,0,Male,,government,married,Protective_serv,White,>50K
43,12,1,60,1,0,0,0,Male,assoc,private,married,Handlers_cleaners,White,<50K
31,10,1,35,1,0,1,0,Male,,government,married,Craft_repair,White,>50K
57,10,1,40,1,0,1,0,Male,,private,married,Craft_repair,White,>50K
25,13,1,35,1,0,0,0,Male,bachelors,private,single,Exec_managerial,White,<50K
22,11,0,36,1,0,0,0,Female,assoc,private,single,Other_service,Black,<50K
20,11,0,35,1,0,0,0,Female,assoc,government,single,Adm_clerical,White,<50K
27,9,0,40,1,1,0,0,Female,hs_grad,private,married,Sales,White,<50K
39,10,0,40,0,0,0,0,Female,,private,separated,Exec_managerial,White,<50K
27,14,1,40,1,0,0,0,Male,masters,government,single,Prof_specialty,White,<50K
41,9,1,40,1,0,0,0,Male,hs_grad,government,separated,Transport_moving,White,<50K
31,13,1,45,1,0,0,0,Male,bachelors,government,single,Prof_specialty,White,<50K
41,12,1,20,1,0,0,0,Male,assoc,private,married,Sales,White,<50K
25,13,1,40,1,0,0,0,Male,bachelors,private,single,Exec_managerial,White,<50K
29,12,1,40,1,0,1,0,Male,assoc,government,single,Prof_specialty,Black,>50K
22,9,1,50,1,0,0,0,Male,hs_grad,private,married,Other_service,White,<50K
62,4,1,91,1,0,0,0,Male,,private,married,Protective_serv,White,<50K
29,9,0,40,1,0,0,0,Female,hs_grad,government,separated,Exec_managerial,Other,<50K
44,10,0,70,1,0,1,0,Female,,private,married,Exec_managerial,White,>50K
32,13,0,2,1,0,0,0,Female,bachelors,private,married,Adm_clerical,White,<50K
19,9,0,40,1,0,0,0,Female,hs_grad,unknown,single,unknown,Black,<50K
20,11,0,40,1,0,0,0,Female,assoc,private,single,Machine_op_inspct,White,<50K
65,10,1,40,1,0,1,0,Male,,government,married,Machine_op_inspct,Black,>50K
24,9,0,36,1,0,0,0,Female,hs_grad,private,single,Handlers_cleaners,White,<50K
37,14,1,50,1,0,1,0,Male,masters,self_emp,married,Exec_managerial,White,>50K
43,9,0,40,1,0,0,0,Female,hs_grad,government,separated,Tech_support,Black,<50K
38,13,0,60,1,0,1,0,Female,bachelors,self_emp,married,Sales,White,>50K
28,12,0,35,1,0,0,0,Female,assoc,private,single,Sales,White,<50K
33,9,1,40,1,1,0,0,Male,hs_grad,private,single,Handlers_cleaners,White,<50K
32,9,0,40,1,0,1,0,Female,hs_grad,private,married,Adm_clerical,White,>50K
38,14,1,45,1,0,1,0,Male,masters,private,married,Exec_managerial,White,>50K
33,10,0,40,1,0,0,0,Female,,private,separated,Tech_support,White,<50K
42,13,1,60,1,0,1,0,Male,bachelors,self_emp,married,Exec_managerial,White,>50K
27,9,1,40,1,0,0,0,Male,hs_grad,private,single,Craft_repair,White,<50K
41,9,1,40,1,0,0,0,Male,hs_grad,private,separated,Handlers_cleaners,White,<50K
47,14,1,60,1,0,1,0,Male,masters,government,married,Prof_specialty,White,>50K
55,7,1,45,1,0,0,0,Male,not_highschool,private,married,Exec_managerial,White,<50K
30,10,1,8,1,0,0,0,Male,,self_emp,single,Craft_repair,White,<50K
54,10,0,50,1,0,0,0,Female,,private,separated,Craft_repair,White,<50K
40,13,1,40,1,0,1,0,Male,bachelors,private,married,Adm_clerical,White,>50K
21,9,0,40,1,0,0,0,Female,hs_grad,private,single,Adm_clerical,White,<50K
34,13,0,25,1,0,0,0,Female,bachelors,private,separated,Craft_repair,White,<50K
30,13,1,40,1,0,1,0,Male,bachelors,private,married,Prof_specialty,White,>50K
31,10,0,45,1,0,0,0,Female,,private,single,Adm_clerical,White,<50K
22,9,1,37,1,0,0,0,Male,hs_grad,private,single,Transport_moving,White,<50K
37,9,1,40,1,0,1,0,Male,hs_grad,private,married,Other_service,Black,>50K
41,5,0,40,0,0,0,0,Female,,unknown,married,unknown,Asian_Pac_Islander,<50K
52,14,0,40,1,0,0,0,Female,masters,government,single,Prof_specialty,White,<50K
57,10,1,40,1,0,0,0,Male,,self_emp,married,Prof_specialty,White,<50K
48,10,0,48,1,0,0,0,Female,,private,separated,Adm_clerical,White,<50K
58,9,1,40,1,0,1,0,Male,hs_grad,private,married,Exec_managerial,White,>50K
35,5,1,50,1,0,0,0,Male,,self_emp,married,Craft_repair,White,<50K
40,9,0,45,1,0,0,0,Female,hs_grad,private,single,Exec_managerial,White,<50K
30,9,0,25,1,0,0,0,Female,hs_grad,private,separated,Sales,White,<50K
26,9,1,40,0,0,0,0,Male,hs_grad,self_emp,married,Exec_managerial,White,<50K
46,9,1,60,1,0,0,0,Male,hs_grad,self_emp,married,Prof_specialty,White,<50K
26,10,1,40,1,0,0,0,Male,,government,married,Adm_clerical,Black,<50K
50,13,0,40,1,0,0,0,Female,bachelors,government,separated,Prof_specialty,Black,<50K
22,9,1,50,1,0,1,0,Male,hs_grad,private,married,Transport_moving,White,>50K
36,14,0,40,0,0,0,0,Female,masters,private,separated,Tech_support,Asian_Pac_Islander,<50K
30,9,1,52,1,0,1,0,Male,hs_grad,private,married,Sales,White,>50K
58,12,1,50,1,0,1,0,Male,assoc,private,married,Exec_managerial,White,>50K
17,7,1,40,1,0,0,0,Male,not_highschool,unknown,single,unknown,White,<50K
72,11,0,25,1,1,0,0,Female,assoc,private,separated,Other_service,White,<50K
19,9,0,40,1,0,0,0,Female,hs_grad,private,single,Adm_clerical,White,<50K
29,4,0,40,0,0,0,0,Female,,private,married,Other_service,White,<50K
20,9,0,25,1,0,0,0,Female,hs_grad,unknown,single,unknown,Black,<50K
30,10,1,40,1,0,0,0,Male,,private,married,Craft_repair,White,<50K
47,10,0,45,1,0,0,0,Female,,self_emp,separated,Other_service,White,<50K
51,10,1,45,1,0,1,0,Male,,private,married,Prof_specialty,White,>50K
26,6,1,40,1,0,0,0,Male,not_highschool,private,married,Handlers_cleaners,White,<50K
24,10,1,42,1,0,0,0,Male,,private,single,Exec_managerial,White,<50K
44,14,1,24,0,0,0,0,Male,masters,private,separated,Sales,White,<50K
43,9,1,50,1,0,1,0,Male,hs_grad,private,married,Exec_managerial,White,>50K
35,13,1,50,1,0,0,0,Male,bachelors,private,single,Exec_managerial,White,<50K
51,9,1,50,1,1,1,0,Male,hs_grad,private,married,Tech_support,White,>50K
41,9,1,40,1,0,1,0,Male,hs_grad,private,married,Exec_managerial,White,>50K
38,10,0,40,1,0,0,0,Female,,private,separated,Adm_clerical,Other,<50K
39,9,0,20,1,1,0,0,Female,hs_grad,government,married,Adm_clerical,Asian_Pac_Islander,<50K
54,6,0,43,0,0,0,0,Female,not_highschool,private,separated,Sales,White,<50K
62,9,1,40,1,0,0,0,Male,hs_grad,private,single,Craft_repair,White,<50K
45,16,1,60,1,0,0,0,Male,doctorate,private,married,Exec_managerial,White,<50K
30,9,0,35,0,0,0,0,Female,hs_grad,private,single,Exec_managerial,Black,<50K
32,9,1,40,1,0,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
23,9,0,40,1,0,0,0,Female,hs_grad,self_emp,separated,Other_service,White,<50K
84,11,0,14,1,0,0,0,Female,assoc,government,separated,Adm_clerical,White,<50K
46,13,1,60,1,0,0,0,Male,bachelors,private,single,Prof_specialty,White,<50K
67,14,0,40,1,1,0,0,Female,masters,government,separated,Adm_clerical,White,<50K
29,13,1,40,1,0,1,0,Male,bachelors,private,married,Prof_specialty,White,>50K
33,11,1,55,1,0,1,0,Male,assoc,private,single,Exec_managerial,White,>50K
23,10,1,42,1,0,0,0,Male,,private,married,Tech_support,White,<50K
63,9,1,55,1,0,1,0,Male,hs_grad,unknown,married,unknown,White,>50K
55,9,0,40,1,1,0,0,Female,hs_grad,unknown,separated,unknown,Black,<50K
42,15,0,40,1,0,0,0,Female,prof_school,government,separated,Prof_specialty,White,<50K
17,7,0,20,1,0,0,0,Female,not_highschool,private,single,Other_service,Amer_Indian_Eskimo,<50K
60,3,1,40,1,0,0,0,Male,not_highschool,private,married,Transport_moving,White,<50K
31,8,1,40,1,0,0,0,Male,not_highschool,private,separated,Transport_moving,White,<50K
28,4,1,40,0,0,0,0,Male,,private,single,Adm_clerical,White,<50K
31,5,1,48,1,0,0,0,Male,,private,married,Handlers_cleaners,Black,<50K
65,13,1,40,1,1,1,0,Male,bachelors,unknown,married,unknown,White,>50K
31,13,1,50,1,1,1,0,Male,bachelors,private,single,Exec_managerial,White,>50K
61,9,0,40,1,0,0,0,Female,hs_grad,private,separated,Handlers_cleaners,Black,<50K
43,15,1,50,1,0,1,0,Male,prof_school,government,married,Prof_specialty,White,>50K
40,10,0,49,1,0,0,0,Female,,government,single,Adm_clerical,Black,<50K
39,9,1,40,1,0,0,0,Male,hs_grad,private,single,Exec_managerial,White,<50K
37,10,0,27,1,0,0,0,Female,,government,married,Adm_clerical,Black,<50K
47,10,1,40,1,0,0,0,Male,,private,married,Craft_repair,Amer_Indian_Eskimo,<50K
45,10,1,65,1,0,1,0,Male,,government,married,Transport_moving,White,>50K
30,9,1,60,1,0,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
30,15,1,40,1,0,0,0,Male,prof_school,self_emp,single,Prof_specialty,White,<50K
49,10,1,44,1,1,1,0,Male,,private,separated,Prof_specialty,White,>50K
51,9,1,40,1,0,1,0,Male,hs_grad,government,married,Craft_repair,White,>50K
31,13,0,72,1,0,1,0,Female,bachelors,private,single,Prof_specialty,White,>50K
48,13,0,25,1,0,1,0,Female,bachelors,self_emp,married,Exec_managerial,White,>50K
20,10,0,30,1,0,0,0,Female,,private,single,Adm_clerical,Asian_Pac_Islander,<50K
32,9,1,40,1,1,1,0,Male,hs_grad,private,married,Exec_managerial,White,>50K
31,10,0,40,1,0,0,0,Female,,unknown,single,unknown,Black,<50K
19,9,1,25,1,0,0,0,Male,hs_grad,private,single,Adm_clerical,White,<50K
50,14,0,35,1,0,0,0,Female,masters,private,separated,Exec_managerial,White,<50K
33,9,1,50,1,0,0,0,Male,hs_grad,private,married,Exec_managerial,White,<50K
25,13,1,20,1,0,0,0,Male,bachelors,unknown,single,unknown,White,<50K
49,9,1,40,1,1,0,0,Male,hs_grad,private,separated,Craft_repair,White,<50K
30,10,1,40,1,0,0,0,Male,,private,married,Transport_moving,White,<50K
23,13,1,40,1,0,0,0,Male,bachelors,private,single,Sales,White,<50K
44,16,0,32,1,1,1,0,Female,doctorate,private,married,Exec_managerial,White,>50K
24,11,1,5,1,0,0,0,Male,assoc,private,single,Sales,White,<50K
28,11,0,45,1,0,0,0,Female,assoc,private,single,Adm_clerical,Asian_Pac_Islander,<50K
56,9,0,40,1,1,0,0,Female,hs_grad,private,separated,Adm_clerical,White,<50K
38,9,0,38,1,0,0,0,Female,hs_grad,private,single,Adm_clerical,White,<50K
20,10,0,20,1,1,0,0,Female,,private,single,Adm_clerical,White,<50K
82,9,0,18,1,1,0,0,Female,hs_grad,private,separated,Exec_managerial,White,<50K
52,13,1,60,1,0,1,0,Male,bachelors,government,married,Protective_serv,White,>50K
32,10,1,40,1,0,0,0,Male,,private,single,Craft_repair,Black,<50K
37,11,0,32,1,0,0,0,Female,assoc,private,separated,Prof_specialty,White,<50K
36,13,1,40,1,0,1,0,Male,bachelors,private,married,Prof_specialty,White,>50K
39,13,1,40,1,0,1,0,Male,bachelors,private,married,Adm_clerical,White,>50K
30,9,1,40,1,1,0,0,Male,hs_grad,private,married,Craft_repair,Asian_Pac_Islander,<50K
